t_s,n_m,e_m,alt_m,yaw_deg
0.002072199946269393,-0.001,-0.002,-0.248,0.09
0.20306109986267984,-0.001,-0.002,-0.248,0.09
0.30382449994795024,-0.001,-0.002,-0.248,0.09
0.4043999998830259,-0.001,-0.002,-0.248,0.09
0.5080142000224441,-0.001,-0.002,-0.248,0.09
0.7095437999814749,-0.001,-0.002,-0.248,0.09
0.8104910000693053,-0.001,-0.002,-0.248,0.09
0.9110826998949051,-0.001,-0.002,-0.248,0.09
1.0122024999000132,-0.001,-0.002,-0.248,0.09
1.215768399881199,-0.001,-0.002,-0.248,0.09
1.3178043998777866,-0.001,-0.002,-0.248,0.09
1.420497399987653,-0.001,-0.002,-0.248,0.09
1.6235557000618428,-0.001,-0.002,-0.248,0.09
1.726221599848941,-0.001,-0.002,-0.248,0.09
1.828553200000897,-0.001,-0.002,-0.248,0.09
1.9312042000237852,-0.001,-0.002,-0.248,0.09
2.034427999984473,-0.001,-0.002,-0.248,0.09
2.23746609990485,-0.001,-0.002,-0.248,0.09
2.340402399888262,-0.001,-0.002,-0.248,0.09
2.4433565998915583,-0.001,-0.002,-0.248,0.09
2.546290799975395,-0.001,-0.002,-0.248,0.09
2.7667435000184923,-0.001,-0.003,-0.246,0.11
2.8717852998524904,-0.001,-0.004,-0.241,0.15
2.976272099884227,-0.001,-0.006,-0.234,0.12
3.0773244998417795,-0.0,-0.008,-0.225,0.1
3.1783272000029683,-0.0,-0.01,-0.214,0.04
3.382881599944085,-0.0,-0.012,-0.201,0.01
3.4858550999779254,-0.0,-0.013,-0.185,-0.03
3.587917000055313,0.0,-0.015,-0.168,-0.03
3.691435500048101,0.0,-0.017,-0.148,-0.02
3.8068802000489086,0.0,-0.018,-0.126,0.02
4.00856600003317,0.0,-0.02,-0.102,0.05
4.1097216999623924,0.001,-0.022,-0.075,0.07
4.210798699874431,0.001,-0.024,-0.047,0.08
4.328012599842623,0.001,-0.026,-0.016,0.07
4.444217900047079,0.001,-0.028,0.017,0.05
4.645681699970737,0.001,-0.03,0.052,0.03
4.7466655999887735,0.001,-0.032,0.089,0.02
4.862291999859735,0.001,-0.034,0.129,0.01
4.9775093998759985,0.002,-0.036,0.17,0.02
5.094729600008577,0.002,-0.038,0.214,0.02
5.211117999861017,0.002,-0.04,0.26,0.06
5.426065899897367,0.002,-0.042,0.308,0.06
5.53183489991352,0.002,-0.044,0.358,0.09
5.633012099890038,0.002,-0.046,0.41,0.07
5.733893899945542,0.003,-0.048,0.464,0.08
5.850922399898991,0.003,-0.05,0.52,0.06
6.052349800011143,0.003,-0.052,0.579,0.06
6.153239799896255,0.003,-0.054,0.639,0.03
6.253990999888629,0.003,-0.056,0.702,0.05
6.455209899926558,0.003,-0.058,0.766,0.03
6.556142400018871,0.004,-0.06,0.833,0.08
6.656987400026992,0.004,-0.062,0.901,0.07
6.858366600004956,0.004,-0.064,0.972,0.11
6.959951400058344,0.004,-0.066,1.045,0.09
7.067944899899885,0.004,-0.068,1.119,0.11
7.269180200062692,0.004,-0.07,1.196,0.07
7.370194899849594,0.005,-0.072,1.275,0.08
7.471024899976328,0.005,-0.074,1.355,0.05
7.58555019996129,0.005,-0.076,1.438,0.06
7.787026199977845,0.005,-0.077,1.522,0.03
7.887783899903297,0.005,-0.079,1.608,0.06
7.988914999878034,0.005,-0.081,1.696,0.04
8.106700799893588,0.006,-0.083,1.786,0.09
8.308619400020689,0.006,-0.085,1.878,0.07
8.409683200065047,0.006,-0.087,1.972,0.1
