t_s,n_m,e_m,alt_m,yaw_deg
0.00040820008143782616,9.754,-5.864,-0.229,-55.58
0.10430570016615093,9.754,-5.864,-0.229,-55.58
0.306224700063467,9.754,-5.864,-0.229,-55.58
0.4069555001333356,9.754,-5.864,-0.229,-55.58
0.5121469001751393,9.754,-5.864,-0.229,-55.58
0.7161443999502808,9.755,-5.864,-0.228,-55.57
0.8421988000627607,9.756,-5.865,-0.222,-55.56
0.9640230999793857,9.758,-5.866,-0.213,-55.54
1.0858239999506623,9.76,-5.867,-0.207,-55.6
1.2880102000199258,9.763,-5.868,-0.195,-55.6
1.414803700055927,9.765,-5.869,-0.187,-55.58
1.5313200000673532,9.769,-5.871,-0.168,-55.58
1.6337099999655038,9.769,-5.871,-0.168,-55.58
1.7401978999841958,9.771,-5.872,-0.157,-55.62
1.8479677001014352,9.773,-5.873,-0.145,-55.56
1.9555852999910712,9.775,-5.874,-0.133,-55.6
2.0640728999860585,9.777,-5.875,-0.12,-55.55
2.16778580006212,9.779,-5.876,-0.106,-55.61
2.2770585000980645,9.782,-5.877,-0.084,-55.59
2.385947700124234,9.784,-5.878,-0.068,-55.6
2.4953304999507964,9.787,-5.879,-0.052,-55.6
2.604296199977398,9.789,-5.88,-0.035,-55.61
2.709154700161889,9.791,-5.881,-0.017,-55.61
2.81764949997887,9.793,-5.883,0.002,-55.62
2.9253164001274854,9.795,-5.884,0.022,-55.62
3.149338799994439,9.798,-5.885,0.042,-55.61
3.2614279000554234,9.8,-5.886,0.063,-55.61
3.470759900053963,9.802,-5.887,0.085,-55.59
3.5800610999576747,9.804,-5.888,0.107,-55.6
3.6880224000196904,9.807,-5.889,0.131,-55.56
3.798073200043291,9.809,-5.89,0.155,-55.59
3.907451899955049,9.811,-5.891,0.18,-55.57
4.014320800080895,9.813,-5.892,0.205,-55.61
4.226119400002062,9.816,-5.893,0.245,-55.58
4.333206800045446,9.819,-5.894,0.286,-55.6
4.440604800125584,9.821,-5.895,0.315,-55.65
4.565999600104988,9.824,-5.897,0.359,-55.61
4.6896119001321495,9.826,-5.897,0.389,-55.64
4.8139414000324905,9.828,-5.898,0.42,-55.61
4.936415300006047,9.83,-5.899,0.452,-55.64
5.054742699954659,9.832,-5.9,0.485,-55.61
5.158177100121975,9.835,-5.901,0.535,-55.57
5.364995199954137,9.838,-5.903,0.587,-55.59
5.4694497000891715,9.841,-5.904,0.64,-55.62
5.594327799975872,9.844,-5.905,0.695,-55.61
5.7973464000970125,9.847,-5.906,0.751,-55.6
5.918715400155634,9.85,-5.907,0.809,-55.64
6.040551700163633,9.853,-5.908,0.869,-55.68
6.242838599951938,9.855,-5.909,0.93,-55.67
6.344349600141868,9.857,-5.91,0.972,-55.66
6.446450600167736,9.859,-5.911,1.015,-55.68
6.548378200037405,9.861,-5.911,1.058,-55.66
6.683918599970639,9.863,-5.912,1.101,-55.69
6.806524300016463,9.864,-5.912,1.146,-55.66
6.924840700114146,9.866,-5.913,1.191,-55.68
7.029510400025174,9.868,-5.914,1.236,-55.61
7.1358416001312435,9.87,-5.914,1.283,-55.62
7.241274300031364,9.872,-5.915,1.354,-55.55
7.348049900028855,9.874,-5.916,1.402,-55.59
7.472157699987292,9.877,-5.917,1.475,-55.61
7.594470600131899,9.878,-5.917,1.525,-55.56
7.7143546000588685,9.88,-5.918,1.575,-55.62
7.834971799980849,9.882,-5.918,1.626,-55.58
7.959860000060871,9.884,-5.919,1.677,-55.64
8.06675810017623,9.885,-5.919,1.73,-55.59
8.169574200175703,9.887,-5.92,1.782,-55.65
8.271821800153702,9.889,-5.921,1.836,-55.6
8.373426000121981,9.89,-5.921,1.89,-55.66
8.496020900085568,9.893,-5.922,1.972,-55.63
8.616957300109789,9.895,-5.922,2.028,-55.63
8.738720600027591,9.896,-5.923,2.085,-55.62
8.859200100181624,9.898,-5.923,2.142,-55.61
8.982390300137922,9.9,-5.924,2.199,-55.6
9.09383500018157,9.902,-5.924,2.287,-55.54
9.298927900148556,9.904,-5.925,2.376,-55.54
9.420855600154027,9.907,-5.926,2.467,-55.58
9.622839400079101,9.909,-5.926,2.559,-55.59
9.724378700135276,9.912,-5.927,2.653,-55.57
9.825437000021338,9.913,-5.928,2.716,-55.62
9.947632600087672,9.915,-5.928,2.78,-55.58
10.071357400156558,9.916,-5.928,2.844,-55.63
10.193614199990407,9.918,-5.929,2.909,-55.6
10.312980600167066,9.919,-5.929,2.975,-55.64
10.433407500153407,9.921,-5.929,3.042,-55.62
10.536577100167051,9.923,-5.93,3.142,-55.63
10.639859100105241,9.925,-5.93,3.21,-55.69
10.743399100145325,9.926,-5.931,3.279,-55.64
10.844423100119457,9.928,-5.931,3.349,-55.7
11.053619800135493,9.93,-5.932,3.454,-55.67
11.157215600134805,9.931,-5.932,3.525,-55.69
11.279222700046375,9.933,-5.933,3.632,-55.71
11.481670000124723,9.936,-5.933,3.741,-55.69
11.58320530015044,9.937,-5.933,3.815,-55.69
11.700991700170562,9.939,-5.934,3.926,-55.72
11.822445000056177,9.941,-5.934,4.002,-55.67
12.024240800179541,9.943,-5.934,4.116,-55.69
12.125185600016266,9.944,-5.935,4.192,-55.7
12.24373870017007,9.946,-5.935,4.309,-55.63
12.444656000006944,9.948,-5.935,4.427,-55.62
12.545930900145322,9.95,-5.936,4.506,-55.64
12.666832100134343,9.952,-5.936,4.626,-55.62
12.79022300010547,9.953,-5.936,4.707,-55.67
12.898452900117263,9.955,-5.936,4.789,-55.63
13.01027059997432,9.956,-5.937,4.871,-55.67
13.121431299950927,9.958,-5.937,4.954,-55.64
13.333933900110424,9.959,-5.937,5.038,-55.67
13.437793900026008,9.96,-5.937,5.122,-55.64
13.56045570014976,9.962,-5.937,5.249,-55.63
13.693016600096598,9.964,-5.938,5.335,-55.69
13.823150099953637,9.965,-5.938,5.422,-55.64
13.950280100107193,9.966,-5.938,5.509,-55.69
14.051971700042486,9.968,-5.938,5.596,-55.63
14.155928499996662,9.969,-5.938,5.685,-55.67
14.261817800113931,9.97,-5.938,5.774,-55.58
14.365224699955434,9.972,-5.938,5.864,-55.61
14.469846700085327,9.973,-5.938,5.954,-55.53
14.574564300011843,9.975,-5.939,6.045,-55.58
14.78107549995184,9.976,-5.939,6.183,-55.57
14.88384580006823,9.978,-5.939,6.322,-55.56
15.089124100049958,9.98,-5.939,6.462,-55.59
15.19520299998112,9.982,-5.939,6.605,-55.63
15.31618249998428,9.984,-5.939,6.748,-55.62
15.518055299995467,9.986,-5.939,6.893,-55.59
15.619497500127181,9.988,-5.939,6.991,-55.64
15.720925100147724,9.989,-5.939,7.089,-55.6
15.84154299995862,9.991,-5.939,7.237,-55.61
16.04288880014792,9.993,-5.939,7.387,-55.65
16.143777000019327,9.994,-5.939,7.488,-55.61
16.26420920016244,9.996,-5.939,7.64,-55.58
16.386360600125045,9.997,-5.939,7.742,-55.61
16.524999000132084,9.998,-5.939,7.845,-55.54
16.649195100180805,10.0,-5.939,7.949,-55.58
16.757923500146717,10.001,-5.939,8.053,-55.53
16.862444899976254,10.002,-5.939,8.158,-55.59
16.967617799993604,10.004,-5.939,8.263,-55.54
17.07359730009921,10.005,-5.939,8.37,-55.61
17.18107770010829,10.006,-5.939,8.476,-55.57
17.283317800145596,10.007,-5.939,8.584,-55.64
17.389519799966365,10.009,-5.939,8.692,-55.59
17.496007200097665,10.01,-5.939,8.801,-55.66
17.601722000166774,10.011,-5.938,8.91,-55.61
17.72571719996631,10.013,-5.938,9.076,-55.64
17.92741630016826,10.015,-5.938,9.242,-55.68
18.047731100115925,10.017,-5.938,9.411,-55.67
18.168984400108457,10.018,-5.938,9.524,-55.64
18.289792499970645,10.019,-5.938,9.637,-55.66
18.41149040008895,10.02,-5.938,9.752,-55.62
18.531020400114357,10.022,-5.938,9.924,-55.63
18.63538320013322,10.023,-5.937,10.04,-55.57
18.73984259995632,10.025,-5.937,10.157,-55.6
18.861183800036088,10.026,-5.937,10.333,-55.6
18.983854399994016,10.028,-5.937,10.451,-55.57
19.10682290000841,10.029,-5.937,10.57,-55.62
19.229334600036964,10.03,-5.937,10.689,-55.58
19.34589710016735,10.031,-5.937,10.809,-55.63
19.45443130005151,10.033,-5.936,10.99,-55.6
19.561646200018004,10.034,-5.936,11.112,-55.62
19.662806699983776,10.035,-5.936,11.234,-55.6
19.870787900174037,10.037,-5.936,11.419,-55.56
19.972617899999022,10.038,-5.936,11.543,-55.59
20.076148899970576,10.04,-5.935,11.73,-55.53
20.198121200082824,10.041,-5.935,11.856,-55.53
20.400217100046575,10.043,-5.935,12.045,-55.56
20.50224389997311,10.044,-5.935,12.173,-55.51
20.6199634000659,10.046,-5.934,12.365,-55.55
20.821614800021052,10.048,-5.934,12.558,-55.59
20.923025300027803,10.049,-5.934,12.688,-55.53
21.044194499962032,10.051,-5.934,12.884,-55.55
21.163084200117737,10.052,-5.933,13.015,-55.57
21.364397700177506,10.054,-5.933,13.213,-55.54
21.483168400125578,10.055,-5.933,13.413,-55.55
21.602032399969175,10.056,-5.932,13.547,-55.58
21.72089370014146,10.058,-5.932,13.749,-55.55
21.839163800003007,10.059,-5.932,13.885,-55.58
22.04099730006419,10.061,-5.931,14.089,-55.56
22.142046900000423,10.062,-5.931,14.227,-55.49
22.242987100034952,10.063,-5.931,14.365,-55.49
22.343950500013307,10.064,-5.931,14.503,-54.45
22.545352900167927,10.066,-5.93,14.716,-49.84
22.646836900152266,10.068,-5.93,14.859,-44.53
22.748023600084707,10.07,-5.929,15.075,-34.51
22.84864730015397,10.072,-5.928,15.219,-27.73
22.96744620008394,10.074,-5.928,15.363,-21.64
23.10340110003017,10.076,-5.927,15.508,-16.88
23.234675199957564,10.078,-5.927,15.654,-13.4
23.437170300167054,10.079,-5.926,15.8,-11.04
23.538332500029355,10.08,-5.925,15.945,-9.04
23.66188589995727,10.081,-5.924,16.162,-5.55
23.783991100033745,10.082,-5.923,16.307,-2.29
23.912764700129628,10.084,-5.922,16.525,4.15
24.03890540008433,10.085,-5.922,16.669,9.13
24.17020700010471,10.087,-5.921,16.813,14.27
24.2930844000075,10.088,-5.92,16.956,18.79
24.50545860012062,10.091,-5.919,17.172,23.79
24.609468800015748,10.093,-5.918,17.388,26.74
24.71311130002141,10.094,-5.917,17.531,28.12
24.83520289999433,10.096,-5.916,17.744,30.25
25.037075800122693,10.098,-5.914,17.956,31.84
25.137999500148,10.1,-5.912,18.166,32.64
25.26053970004432,10.103,-5.91,18.375,32.91
25.463106400100514,10.107,-5.905,18.582,33.13
25.580643200082704,10.113,-5.899,18.786,33.53
25.699723000172526,10.118,-5.894,18.922,33.87
25.816627300111577,10.124,-5.887,19.056,34.3
25.936833300162107,10.131,-5.879,19.189,34.76
26.04826069995761,10.142,-5.866,19.387,35.47
26.16618000017479,10.156,-5.85,19.583,36.11
26.28687319997698,10.165,-5.838,19.713,36.43
26.48856270010583,10.181,-5.819,19.905,36.77
26.61390110012144,10.199,-5.797,20.095,37.01
26.73683249996975,10.211,-5.781,20.221,37.12
26.86227160017006,10.225,-5.764,20.345,37.22
26.976885200012475,10.246,-5.738,20.529,37.45
27.08336880011484,10.261,-5.719,20.651,37.64
27.205299000022933,10.277,-5.699,20.772,37.91
27.331685099983588,10.294,-5.678,20.891,38.15
27.45723080006428,10.312,-5.656,21.01,38.43
27.577330500120297,10.33,-5.633,21.127,38.65
27.699819500092417,10.349,-5.609,21.243,38.86
27.802216400159523,10.369,-5.585,21.358,39.0
27.903273600153625,10.4,-5.546,21.529,39.17
28.00587740004994,10.421,-5.519,21.641,39.29
28.109488000161946,10.443,-5.492,21.752,39.37
28.230471499962732,10.466,-5.463,21.862,39.5
28.354123200057074,10.49,-5.434,21.971,39.6
28.476999999955297,10.514,-5.404,22.078,39.76
28.596523200161755,10.551,-5.358,22.238,39.99
28.717797399964184,10.577,-5.326,22.342,40.16
28.935404899995774,10.617,-5.276,22.497,40.38
29.037021900061518,10.645,-5.242,22.599,40.48
29.14126650011167,10.673,-5.208,22.699,40.6
29.244450300000608,10.702,-5.173,22.798,40.67
29.350099900038913,10.731,-5.137,22.896,40.77
29.45928780012764,10.776,-5.081,23.04,40.87
29.560922200093046,10.807,-5.044,23.135,40.94
29.771259300177917,10.854,-4.986,23.275,41.08
29.875167000107467,10.887,-4.947,23.367,41.15
29.979451900115237,10.919,-4.907,23.457,41.28
30.082164500141516,10.953,-4.866,23.546,41.37
30.184177099959925,10.987,-4.825,23.634,41.49
30.288801799993962,11.021,-4.783,23.72,41.57
30.495381399989128,11.074,-4.72,23.847,41.71
30.597566399956122,11.11,-4.676,23.93,41.81
30.70143170002848,11.146,-4.633,24.012,41.86
30.804406499955803,11.202,-4.566,24.132,41.96
30.905758399982005,11.239,-4.521,24.211,41.99
31.10991350002587,11.297,-4.452,24.326,42.06
31.21282110013999,11.335,-4.406,24.401,42.14
31.315553500084206,11.375,-4.359,24.475,42.18
31.44010809995234,11.435,-4.288,24.583,42.31
31.558542100014165,11.475,-4.24,24.654,42.39
31.67957799998112,11.516,-4.191,24.723,42.47
31.881638900144026,11.578,-4.117,24.824,42.58
31.982695600017905,11.62,-4.068,24.89,42.62
32.10132999997586,11.684,-3.992,24.986,42.68
32.21861430001445,11.727,-3.942,25.048,42.7
32.439886200008914,11.836,-3.813,25.197,42.77
32.5448738001287,11.836,-3.813,25.197,42.77
32.64627979998477,11.903,-3.735,25.283,42.83
32.74788919999264,11.948,-3.682,25.338,42.89
32.850037100026384,11.994,-3.629,25.392,42.97
33.06173390010372,12.062,-3.549,25.47,43.06
33.16831360012293,12.109,-3.495,25.52,43.14
33.28035580017604,12.155,-3.44,25.569,43.18
33.40455240011215,12.202,-3.386,25.617,43.24
